352,NOTE,NOTE,SEK,SE0001161654,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0001161654&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,NOTE.ST
353,NOVOTEK B,NTEK B,SEK,SE0000567752,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000567752&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,NTEK-B.ST
354,Odd Molly International,ODD,SEK,SE0002017657,Consumer Products and Services,4020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0002017657&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,ODD.ST
355,Oscar Properties Holding,OP,SEK,SE0005095601,Real Estate,3510,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0005095601&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,OP.ST
356,Oscar Properties Holding PREF,OP PREF,SEK,SE0006992335,Real Estate,3510,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0006992335&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,OP-PREF.ST
357,Oscar Properties Holding PREFB,OP PREFB,SEK,SE0008041248,Real Estate,3510,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0008041248&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,OP-PREFB.ST
358,Ortivus A,ORTI A,SEK,SE0000188930,Health Care,2010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000188930&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,ORTI-A.ST
359,Ortivus B,ORTI B,SEK,SE0000123085,Health Care,2010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000123085&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,ORTI-B.ST
360,Projektengagemang Sweden B,PENG B,SEK,SE0011337666,Construction and Materials,5010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0011337666&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,PENG-B.ST
361,Poolia B,POOL B,SEK,SE0000567539,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000567539&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,POOL-B.ST
362,Precise Biometrics,PREC,SEK,SE0001823303,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0001823303&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,PREC.ST
363,Prevas B,PREV B,SEK,SE0000356008,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000356008&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,PREV-B.ST
364,Profilgruppen B,PROF B,SEK,SE0000393860,Basic Resources,5510,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000393860&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,PROF-B.ST
365,Qliro,QLIRO,SEK,SE0013719077,Financial Services,3020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0013719077&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,QLIRO.ST
366,Railcare Group,RAIL,SEK,SE0010441139,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0010441139&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,RAIL.ST
367,Rizzo Group B,RIZZO B,SEK,SE0000396822,Retail,4040,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000396822&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,RIZZO-B.ST
368,RNB RETAIL AND BRANDS,RNBS,SEK,SE0005223674,Retail,4040,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0005223674&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,RNBS.ST
369,Saniona,SANION,SEK,SE0005794617,Health Care,2010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0005794617&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SANION.ST
370,Semcon,SEMC,SEK,SE0000379497,Construction and Materials,5010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000379497&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SEMC.ST
371,Sensys Gatso Group,SENS,SEK,SE0000567729,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000567729&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SENS.ST
372,SinterCast,SINT,SEK,SE0000950982,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000950982&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SINT.ST
373,Softronic B,SOF B,SEK,SE0000323305,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000323305&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SOF-B.ST
374,Serneke Group B,SRNKE B,SEK,SE0007278841,Construction and Materials,5010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0007278841&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SRNKE-B.ST
375,Starbreeze A,STAR A,SEK,SE0007158928,Consumer Products and Services,4020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0007158928&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,STAR-A.ST
376,Starbreeze B,STAR B,SEK,SE0005992831,Consumer Products and Services,4020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0005992831&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,STAR-B.ST
377,Strax,STRAX,SEK,SE0012040459,Consumer Products and Services,4020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0012040459&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,STRAX.ST
378,Stockwik Förvaltning,STWK,SEK,SE0012257970,Telecommunications,1510,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0012257970&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,STWK.ST
379,Svedbergs B,SVED B,SEK,SE0000407991,Construction and Materials,5010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000407991&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SVED-B.ST
380,Studsvik,SVIK,SEK,SE0000653230,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0000653230&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,SVIK.ST
381,TradeDoubler,TRAD,SEK,SE0001552357,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0001552357&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,TRAD.ST
382,Vicore Pharma Holding,VICO,SEK,SE0007577895,Health Care,2010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0007577895&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,VICO.ST
383,Viking Supply Ships B,VSSAB B,SEK,SE0010820613,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0010820613&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,VSSAB-B.ST
384,Wise Group,WISE,SEK,SE0007277876,Industrial Goods and Services,5020,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0007277876&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,WISE.ST
385,Xbrane Biopharma,XBRANE,SEK,SE0007789409,Health Care,2010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0007789409&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,XBRANE.ST
386,ZetaDisplay,ZETA,SEK,SE0001105511,Technology,1010,http://lt.morningstar.com/gj8uge2g9k/stockprofile/default.aspx?externalid=SE0001105511&externalidexchange=EX$$$$XSTO&externalidtype=ISIN&LanguageId=en-GB&CurrencyId=SEK&BaseCurrencyId=SEK,ZETA.ST
